id,nca_id,nca_name,nca_jurisdiction,nca_registration_date,nca_url,commercial_name,other_commercial_names,corporate_names,url,other_urls,domain_name,fqdn,ip_address_v4,ip_address_v6,email,lei,categories,categories_detailed,products,products_detailed,social_media,social_media_detailed,regulator_claims,additional_information,validation_date,modification_date
37194,77,Autorite des marches financiers,Quebec,2025-04-17,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/goldmansachs-vipnet,goldmansachs-vip.net,,,www.goldmansachs-vip.net,,goldmansachs-vip.net,,127.0.0.1,,,,"1,2",Unregistered/Unlicensed entity offering financial products or services|Registered/Licensed entity impersonators,,,,,,"Goldmansachs-vip.net is not registered with the Autorite des marches financiers (AMF), is not authorized to solicit investors in Quebec and fraudulently imitates, references or uses the identities of legitimate businesses, be they registered or not registered with the AMF.",2025-04-25,2025-04-25
37159,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/sequoia-capital-markets,Sequoia Capital Markets,,,www.sequoiacm.net,www.sequoiacm.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Sequoia Capital Markets found at www.sequoiacm.net and/or www.sequoiacm.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37158,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/bds,BDS,,,www.km.bdswiss.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,BDS found at www.km.bdswiss.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37157,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/market-invest-trade-aka-marketinvestrade-ltd,Market Invest Trade,Marketinvestrade Ltd.,,www.marketinvestrade.net,www.marketinvestrade.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Market Invest Trade aka Marketinvestrade Ltd. found at www.marketinvestrade.net and/or www.marketinvestrade.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37156,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/black-stone-capital,Black Stone Capital,,,www.blackstonecapital.io,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Black Stone Capital found at www.blackstonecapital.io is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37155,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/forex-prop-firm,Forex Prop Firm,,,www.forexpropfirm.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Forex Prop Firm found at www.forexpropfirm.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37154,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/maple-dex,Maple-Dex,,,www.maple-dex.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Maple-Dex found at www.maple-dex.ca is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37153,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/nexdax,NexDAX,,,www.nexdax.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,NexDAX found at www.nextdax.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37152,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/alphacapital-aka-alphacap,AlphaCapital,AlphaCap,,www.alphacap.into,www.alphacap.io,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,AlphaCapital aka AlphaCap found at www.alphacap.info and/or www.alphacap.io is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37151,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/dex-finex,Dex Finex,,,www.dexfinex.net,www.dexfinex.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Dex Finex found at www.dexfinex.net and/or www.dexfinex.org is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37150,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/beaqon-x-aka-beaqonx,Beaqon X,BeaqonX,,www.beaqonx.com,www.sixgrouptrust.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,Beaqon X aka BeaqonX found at www.beaqonx.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37149,68,Ontario Securities Commission,Ontario,2025-04-14,https://www.osc.ca/en/investors/warnings/sixgrouptrust,SixGroupTrust,,,www.sixgrouptrust.net,www.sixgrouptrust.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,SixGroupTrust found at www.sixgrouptrust.net and/or www.sixgrouptrust.com is not registered in Ontario to engage in the business of trading in securities.,2025-04-25,2025-04-25
37127,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/s/Stone-Bridge-Funds,Stone Bridge Funds,Stone Bridge,,stonebridgefunds.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37126,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/t/The-Northern-Markets,The Northern Markets:,NorthernMarkets,,thenorthernmarkets.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37125,2,Alberta Securities Commission,Alberta,,https://asc.ca/en/Enforcement/Investment-Caution-List/r/Revolve,Revolve,,,revolve-int.com,revolve-labs.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37124,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/m/Magnum-Holdings-Limited,Magnum Holdings Limited,,,magnumholdings.io,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37123,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/v/VOTFX-Exchange,VOTFX Exchange,,,votfx-exchange.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37122,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/c/CTRPro,CTRPro,Cross Trade Pro,,ctrpro.net,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37121,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/r/Royal-Stone-Group,Royal Stone Group,Royalstone Capital,,royalstone-group.com,royalstonecapital.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37120,2,Alberta Securities Commission,Alberta,2025-04-07,https://asc.ca/en/Enforcement/Investment-Caution-List/s/Solidity-AI,Solidity AI,,,solidity-ai.com,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2025-04-14,2025-04-14
37119,77,Autorite des marches financiers,Quebec,2025-04-11,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/lionstrade,LionsTrade,,,,,"trade-lion.io, lionstrade.co, lions-trade.net, web-trader.lions-trade.net",,104.21.16.1,,info@trade-lions.io,,1,Unregistered/Unlicensed entity offering financial products or services,"1,6,7",Stocks and bonds|Crypto and Digital Assets|Other,,,,"LionsTrade is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last known city: London, United Kingdom.

Updated on October 2, 2025 , URL added :  lions-trade.net,  web-trader.lions-trade.net",2025-10-03,2025-10-03
37118,77,Autorite des marches financiers,Quebec,2025-04-11,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/tyrion-capital,Tyrion Capital,,,https://www.tyrioncapital.com,,tyrioncapital.com,,104.21.85.177,,,,1,Unregistered/Unlicensed entity offering financial products or services,"1,5,6","Stocks and bonds|Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,Tyrion Capital is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-14,2025-04-14
37117,77,Autorite des marches financiers,Quebec,2025-04-11,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/coindcx,CoinDcx,Webcoindcx,,https://www.webcoindcx.com,,webcoindcx.com,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,CoinDcx  is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-14,2025-04-14
37116,77,Autorite des marches financiers,Quebec,2025-04-11,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/financial-traders-fx,Financial Traders Fx,Financialtradersfx,,https://financialtradersfx.com,,financialtradersfx.com,,198.251.89.144,,,,1,Unregistered/Unlicensed entity offering financial products or services,"6,7",Crypto and Digital Assets|Other,,,,Financial Traders Fx is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-14,2025-04-14
37115,77,Autorite des marches financiers,Quebec,2025-04-11,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/qfsdynamics,Qfsdynamics,,,https://qfsdynamics.org,,qfsdynamics.org,,46.202.195.239,,support@qfsdynamics.com,,1,Unregistered/Unlicensed entity offering financial products or services,7,Other,,,,"Qfsdynamics is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last known city: London, United Kingdom.",2025-04-14,2025-04-14
37051,77,Autorite des marches financiers,Quebec,2025-04-04,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/t-floor,T-Floor,,,https://www.trfl.ai,https://www. t-floor.io|https://www.techtrfl.com,"trfl.ai, techtrfl.com, t-floor.io",,104.21.81.169,,,,1,Unregistered/Unlicensed entity offering financial products or services,"1,5,6","Stocks and bonds|Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,T-Floor is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-10,2025-04-10
37050,77,Autorite des marches financiers,Quebec,2025-04-04,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/ai-quant-qualification-co-ltd,"AI Quant Qualification Co., Ltd.",AI Quant,AIQUANTING LTD,https://www.aitrx.cc,,aitrx.cc,,104.21.10.110,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,"AI Quant Qualification Co., Ltd. is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.",2025-04-10,2025-04-10
37049,77,Autorite des marches financiers,Quebec,2025-04-04,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/ethdmacom,Ethdma.com,,,https://www.ethdma.com,,ethdma.com,,45.204.20.200,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,Ethdma.com is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-10,2025-04-10
36949,77,Autorite des marches financiers,Quebec,2025-03-28,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/the-united-credit,The United Credit,TheUnited Credit,,https://theunitedcredits.com,,theunitedcredits.com,,104.21.63.30,,support@Theunitedcredits.info,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,"The United Credit is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.

Last known city : London, United Kingdom",2025-04-01,2025-04-01
36948,77,Autorite des marches financiers,Quebec,2025-03-28,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/purevisiontrader,Purevisiontrader,,,https://purevisiontrader.net,https://purevision-trader.net,"purevisiontrader.net, purevision-trader.net",,104.21.31.185,,support@purevisiontrader.net,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,"Purevisiontraderis not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Updated on August 1, 2025, addition of the URL purevision-trader.net",2025-08-04,2025-08-04
36947,77,Autorite des marches financiers,Quebec,2025-03-28,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/di-fi-global,DI-FI Global,Connect Global,,www.di-figlobal.com,,di-figlobal.com,,104.21.96.66,,support@di-figlobal.com,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,DI-FI Global is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-01,2025-04-01
36946,77,Autorite des marches financiers,Quebec,2025-03-28,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/icl-markets,ICL Markets,ICL-Markets,,www.iclmarkets.com,www.icl-markets.com,iclmarkets.com,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,6,Crypto and Digital Assets,,,,ICL Markets is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.,2025-04-01,2025-04-01
36944,77,Autorite des marches financiers,Quebec,2025-03-28,https://lautorite.qc.ca/en/general-public/media-centre/investor-warnings/investor-warnings-sheet/bigprofitpulse,BigProfitPulse,,,https://bigprofitpulse.io,,bigprofitpulse.io,,104.21.20.225,,support@bigprofitpulse.io,,1,Unregistered/Unlicensed entity offering financial products or services,"1,5,6","Stocks and bonds|Derivatives (options, futures, binary options, CFDs, forex, swaps, etc.)|Crypto and Digital Assets",,,,"BigProfitPulse is not registered with the Autorite des marches financiers (AMF) and is not authorized to solicit investors in Quebec.
Last known city: Geneva, Switzerland.",2025-04-01,2025-04-01
